Date,RegionName,AveragePrice,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice
01/04/1968 00:00,East Midlands,2914,,,,,
01/05/1968 00:00,East Midlands,2914,,,,,
01/06/1968 00:00,East Midlands,2914,,,,,
01/07/1968 00:00,East Midlands,3057,,,,,
01/08/1968 00:00,East Midlands,3057,,,,,
01/09/1968 00:00,East Midlands,3057,,,,,
01/10/1968 00:00,East Midlands,2961,,,,,
01/11/1968 00:00,East Midlands,2961,,,,,
01/12/1968 00:00,East Midlands,2961,,,,,
01/01/1969 00:00,East Midlands,2995,,,,,
01/02/1969 00:00,East Midlands,2995,,,,,
01/03/1969 00:00,East Midlands,2995,,,,,
01/04/1969 00:00,East Midlands,2995,,,,,
01/05/1969 00:00,East Midlands,2995,,,,,
01/06/1969 00:00,East Midlands,2995,,,,,
01/07/1969 00:00,East Midlands,3043,,,,,
01/08/1969 00:00,East Midlands,3043,,,,,
01/09/1969 00:00,East Midlands,3043,,,,,
01/10/1969 00:00,East Midlands,3059,,,,,
01/11/1969 00:00,East Midlands,3059,,,,,
01/12/1969 00:00,East Midlands,3059,,,,,
01/01/1970 00:00,East Midlands,3043,,,,,
01/02/1970 00:00,East Midlands,3043,,,,,
01/03/1970 00:00,East Midlands,3043,,,,,
01/04/1970 00:00,East Midlands,3011,,,,,
01/05/1970 00:00,East Midlands,3011,,,,,
01/06/1970 00:00,East Midlands,3011,,,,,
01/07/1970 00:00,East Midlands,3249,,,,,
01/08/1970 00:00,East Midlands,3249,,,,,
01/09/1970 00:00,East Midlands,3249,,,,,
01/10/1970 00:00,East Midlands,3312,,,,,
01/11/1970 00:00,East Midlands,3312,,,,,
01/12/1970 00:00,East Midlands,3312,,,,,
01/01/1971 00:00,East Midlands,3296,,,,,
01/02/1971 00:00,East Midlands,3296,,,,,
01/03/1971 00:00,East Midlands,3296,,,,,
01/04/1971 00:00,East Midlands,3391,,,,,
01/05/1971 00:00,East Midlands,3391,,,,,
01/06/1971 00:00,East Midlands,3391,,,,,
01/07/1971 00:00,East Midlands,3534,,,,,
01/08/1971 00:00,East Midlands,3534,,,,,
01/09/1971 00:00,East Midlands,3534,,,,,
01/10/1971 00:00,East Midlands,3661,,,,,
01/11/1971 00:00,East Midlands,3661,,,,,
01/12/1971 00:00,East Midlands,3661,,,,,
01/01/1972 00:00,East Midlands,3803,,,,,
01/02/1972 00:00,East Midlands,3803,,,,,
01/03/1972 00:00,East Midlands,3803,,,,,
01/04/1972 00:00,East Midlands,4136,,,,,
01/05/1972 00:00,East Midlands,4136,,,,,
01/06/1972 00:00,East Midlands,4136,,,,,
01/07/1972 00:00,East Midlands,4738,,,,,
01/08/1972 00:00,East Midlands,4738,,,,,
01/09/1972 00:00,East Midlands,4738,,,,,
01/10/1972 00:00,East Midlands,5182,,,,,
01/11/1972 00:00,East Midlands,5182,,,,,
01/12/1972 00:00,East Midlands,5182,,,,,
01/01/1973 00:00,East Midlands,5974,,,,,
01/02/1973 00:00,East Midlands,5974,,,,,
01/03/1973 00:00,East Midlands,5974,,,,,
01/04/1973 00:00,East Midlands,6355,,,,,
01/05/1973 00:00,East Midlands,6355,,,,,
01/06/1973 00:00,East Midlands,6355,,,,,
01/07/1973 00:00,East Midlands,6909,,,,,
01/08/1973 00:00,East Midlands,6909,,,,,
01/09/1973 00:00,East Midlands,6909,,,,,
01/10/1973 00:00,East Midlands,7226,,,,,
01/11/1973 00:00,East Midlands,7226,,,,,
01/12/1973 00:00,East Midlands,7226,,,,,
01/01/1974 00:00,East Midlands,6941,,,,,
01/02/1974 00:00,East Midlands,6941,,,,,
01/03/1974 00:00,East Midlands,6941,,,,,
01/04/1974 00:00,East Midlands,7242,,,,,
01/05/1974 00:00,East Midlands,7242,,,,,
01/06/1974 00:00,East Midlands,7242,,,,,
01/07/1974 00:00,East Midlands,7559,,,,,
01/08/1974 00:00,East Midlands,7559,,,,,
01/09/1974 00:00,East Midlands,7559,,,,,
01/10/1974 00:00,East Midlands,7163,,,,,
01/11/1974 00:00,East Midlands,7163,,,,,
01/12/1974 00:00,East Midlands,7163,,,,,
01/01/1975 00:00,East Midlands,7654,,,,,
01/02/1975 00:00,East Midlands,7654,,,,,
01/03/1975 00:00,East Midlands,7654,,,,,
01/04/1975 00:00,East Midlands,7623,,,,,
01/05/1975 00:00,East Midlands,7623,,,,,
01/06/1975 00:00,East Midlands,7623,,,,,
01/07/1975 00:00,East Midlands,7813,,,,,
01/08/1975 00:00,East Midlands,7813,,,,,
01/09/1975 00:00,East Midlands,7813,,,,,
01/10/1975 00:00,East Midlands,8035,,,,,
01/11/1975 00:00,East Midlands,8035,,,,,
01/12/1975 00:00,East Midlands,8035,,,,,
01/01/1976 00:00,East Midlands,8146,,,,,
01/02/1976 00:00,East Midlands,8146,,,,,
01/03/1976 00:00,East Midlands,8146,,,,,
01/04/1976 00:00,East Midlands,8193,,,,,
01/05/1976 00:00,East Midlands,8193,,,,,
01/06/1976 00:00,East Midlands,8193,,,,,
01/07/1976 00:00,East Midlands,8637,,,,,
01/08/1976 00:00,East Midlands,8637,,,,,
01/09/1976 00:00,East Midlands,8637,,,,,
01/10/1976 00:00,East Midlands,8573,,,,,
01/11/1976 00:00,East Midlands,8573,,,,,
01/12/1976 00:00,East Midlands,8573,,,,,
01/01/1977 00:00,East Midlands,8621,,,,,
01/02/1977 00:00,East Midlands,8621,,,,,
01/03/1977 00:00,East Midlands,8621,,,,,
01/04/1977 00:00,East Midlands,8985,,,,,
01/05/1977 00:00,East Midlands,8985,,,,,
01/06/1977 00:00,East Midlands,8985,,,,,
01/07/1977 00:00,East Midlands,9191,,,,,
01/08/1977 00:00,East Midlands,9191,,,,,
01/09/1977 00:00,East Midlands,9191,,,,,
01/10/1977 00:00,East Midlands,9065,,,,,
01/11/1977 00:00,East Midlands,9065,,,,,
01/12/1977 00:00,East Midlands,9065,,,,,
01/01/1978 00:00,East Midlands,9287,,,,,
01/02/1978 00:00,East Midlands,9287,,,,,
01/03/1978 00:00,East Midlands,9287,,,,,
01/04/1978 00:00,East Midlands,9968,,,,,
01/05/1978 00:00,East Midlands,9968,,,,,
01/06/1978 00:00,East Midlands,9968,,,,,
01/07/1978 00:00,East Midlands,10412,,,,,
01/08/1978 00:00,East Midlands,10412,,,,,
01/09/1978 00:00,East Midlands,10412,,,,,
01/10/1978 00:00,East Midlands,10951,,,,,
01/11/1978 00:00,East Midlands,10951,,,,,
01/12/1978 00:00,East Midlands,10951,,,,,
01/01/1979 00:00,East Midlands,11584,,,,,
01/02/1979 00:00,East Midlands,11584,,,,,
01/03/1979 00:00,East Midlands,11584,,,,,
01/04/1979 00:00,East Midlands,12551,,,,,
01/05/1979 00:00,East Midlands,12551,,,,,
01/06/1979 00:00,East Midlands,12551,,,,,
01/07/1979 00:00,East Midlands,13359,,,,,
01/08/1979 00:00,East Midlands,13359,,,,,
01/09/1979 00:00,East Midlands,13359,,,,,
01/10/1979 00:00,East Midlands,13851,,,,,
01/11/1979 00:00,East Midlands,13851,,,,,
01/12/1979 00:00,East Midlands,13851,,,,,
01/01/1980 00:00,East Midlands,14912,,,,,
01/02/1980 00:00,East Midlands,14912,,,,,
01/03/1980 00:00,East Midlands,14912,,,,,
01/04/1980 00:00,East Midlands,15657,,,,,
01/05/1980 00:00,East Midlands,15657,,,,,
01/06/1980 00:00,East Midlands,15657,,,,,
01/07/1980 00:00,East Midlands,16735,,,,,
01/08/1980 00:00,East Midlands,16735,,,,,
01/09/1980 00:00,East Midlands,16735,,,,,
01/10/1980 00:00,East Midlands,16164,,,,,
01/11/1980 00:00,East Midlands,16164,,,,,
01/12/1980 00:00,East Midlands,16164,,,,,
01/01/1981 00:00,East Midlands,16402,,,,,
01/02/1981 00:00,East Midlands,16402,,,,,
01/03/1981 00:00,East Midlands,16402,,,,,
01/04/1981 00:00,East Midlands,17147,,,,,
01/05/1981 00:00,East Midlands,17147,,,,,
01/06/1981 00:00,East Midlands,17147,,,,,
01/07/1981 00:00,East Midlands,17559,,,,,
01/08/1981 00:00,East Midlands,17559,,,,,
01/09/1981 00:00,East Midlands,17559,,,,,
01/10/1981 00:00,East Midlands,17210,,,,,
01/11/1981 00:00,East Midlands,17210,,,,,
01/12/1981 00:00,East Midlands,17210,,,,,
01/01/1982 00:00,East Midlands,17369,,,,,
01/02/1982 00:00,East Midlands,17369,,,,,
01/03/1982 00:00,East Midlands,17369,,,,,
01/04/1982 00:00,East Midlands,17907,,,,,
01/05/1982 00:00,East Midlands,17907,,,,,
01/06/1982 00:00,East Midlands,17907,,,,,
01/07/1982 00:00,East Midlands,18193,,,,,
01/08/1982 00:00,East Midlands,18193,,,,,
01/09/1982 00:00,East Midlands,18193,,,,,
01/10/1982 00:00,East Midlands,17194,,,,,
01/11/1982 00:00,East Midlands,17194,,,,,
01/12/1982 00:00,East Midlands,17194,,,,,
01/01/1983 00:00,East Midlands,18858,,,,,
01/02/1983 00:00,East Midlands,18858,,,,,
01/03/1983 00:00,East Midlands,18858,,,,,
01/04/1983 00:00,East Midlands,19334,,,,,
01/05/1983 00:00,East Midlands,19334,,,,,
01/06/1983 00:00,East Midlands,19334,,,,,
01/07/1983 00:00,East Midlands,19809,,,,,
01/08/1983 00:00,East Midlands,19809,,,,,
01/09/1983 00:00,East Midlands,19809,,,,,
01/10/1983 00:00,East Midlands,19968,,,,,
01/11/1983 00:00,East Midlands,19968,,,,,
01/12/1983 00:00,East Midlands,19968,,,,,
01/01/1984 00:00,East Midlands,20760,,,,,
01/02/1984 00:00,East Midlands,20760,,,,,
01/03/1984 00:00,East Midlands,20760,,,,,
01/04/1984 00:00,East Midlands,21394,,,,,
01/05/1984 00:00,East Midlands,21394,,,,,
01/06/1984 00:00,East Midlands,21394,,,,,
01/07/1984 00:00,East Midlands,21711,,,,,
01/08/1984 00:00,East Midlands,21711,,,,,
01/09/1984 00:00,East Midlands,21711,,,,,
01/10/1984 00:00,East Midlands,21711,,,,,
01/11/1984 00:00,East Midlands,21711,,,,,
01/12/1984 00:00,East Midlands,21711,,,,,
01/01/1985 00:00,East Midlands,22345,,,,,
01/02/1985 00:00,East Midlands,22345,,,,,
01/03/1985 00:00,East Midlands,22345,,,,,
01/04/1985 00:00,East Midlands,21869,,,,,
01/05/1985 00:00,East Midlands,21869,,,,,
01/06/1985 00:00,East Midlands,21869,,,,,
01/07/1985 00:00,East Midlands,23613,,,,,
01/08/1985 00:00,East Midlands,23613,,,,,
01/09/1985 00:00,East Midlands,23613,,,,,
01/10/1985 00:00,East Midlands,24088,,,,,
01/11/1985 00:00,East Midlands,24088,,,,,
01/12/1985 00:00,East Midlands,24088,,,,,
01/01/1986 00:00,East Midlands,23771,,,,,
01/02/1986 00:00,East Midlands,23771,,,,,
01/03/1986 00:00,East Midlands,23771,,,,,
01/04/1986 00:00,East Midlands,25673,,,,,
01/05/1986 00:00,East Midlands,25673,,,,,
01/06/1986 00:00,East Midlands,25673,,,,,
01/07/1986 00:00,East Midlands,25514,,,,,
01/08/1986 00:00,East Midlands,25514,,,,,
01/09/1986 00:00,East Midlands,25514,,,,,
01/10/1986 00:00,East Midlands,26624,,,,,
01/11/1986 00:00,East Midlands,26624,,,,,
01/12/1986 00:00,East Midlands,26624,,,,,
01/01/1987 00:00,East Midlands,27416,,,,,
01/02/1987 00:00,East Midlands,27416,,,,,
01/03/1987 00:00,East Midlands,27416,,,,,
01/04/1987 00:00,East Midlands,28525,,,,,
01/05/1987 00:00,East Midlands,28525,,,,,
01/06/1987 00:00,East Midlands,28525,,,,,
01/07/1987 00:00,East Midlands,28684,,,,,
01/08/1987 00:00,East Midlands,28684,,,,,
01/09/1987 00:00,East Midlands,28684,,,,,
01/10/1987 00:00,East Midlands,30183,,,,,
01/11/1987 00:00,East Midlands,30183,,,,,
01/12/1987 00:00,East Midlands,30183,,,,,
01/01/1988 00:00,East Midlands,31796,,,,,
01/02/1988 00:00,East Midlands,31796,,,,,
01/03/1988 00:00,East Midlands,31796,,,,,
01/04/1988 00:00,East Midlands,35483,,,,,
01/05/1988 00:00,East Midlands,35483,,,,,
01/06/1988 00:00,East Midlands,35483,,,,,
01/07/1988 00:00,East Midlands,39169,,,,,
01/08/1988 00:00,East Midlands,39169,,,,,
01/09/1988 00:00,East Midlands,39169,,,,,
01/10/1988 00:00,East Midlands,42625,,,,,
01/11/1988 00:00,East Midlands,42625,,,,,
01/12/1988 00:00,East Midlands,42625,,,,,
01/01/1989 00:00,East Midlands,44238,,,,,
01/02/1989 00:00,East Midlands,44238,,,,,
01/03/1989 00:00,East Midlands,44238,,,,,
01/04/1989 00:00,East Midlands,47694,,,,,
01/05/1989 00:00,East Midlands,47694,,,,,
01/06/1989 00:00,East Midlands,47694,,,,,
01/07/1989 00:00,East Midlands,49307,,,,,
01/08/1989 00:00,East Midlands,49307,,,,,
01/09/1989 00:00,East Midlands,49307,,,,,
01/10/1989 00:00,East Midlands,48616,,,,,
01/11/1989 00:00,East Midlands,48616,,,,,
01/12/1989 00:00,East Midlands,48616,,,,,
01/01/1990 00:00,East Midlands,46521,,,,,
01/02/1990 00:00,East Midlands,46521,,,,,
01/03/1990 00:00,East Midlands,46521,,,,,
01/04/1990 00:00,East Midlands,48861,,,,,
01/05/1990 00:00,East Midlands,48861,,,,,
01/06/1990 00:00,East Midlands,48861,,,,,
01/07/1990 00:00,East Midlands,47380,,,,,
01/08/1990 00:00,East Midlands,47380,,,,,
01/09/1990 00:00,East Midlands,47380,,,,,
01/10/1990 00:00,East Midlands,47524,,,,,
01/11/1990 00:00,East Midlands,47524,,,,,
01/12/1990 00:00,East Midlands,47524,,,,,
01/01/1991 00:00,East Midlands,44371,,,,,
01/02/1991 00:00,East Midlands,44371,,,,,
01/03/1991 00:00,East Midlands,44371,,,,,
01/04/1991 00:00,East Midlands,45756,,,,,
01/05/1991 00:00,East Midlands,45756,,,,,
01/06/1991 00:00,East Midlands,45756,,,,,
01/07/1991 00:00,East Midlands,48765,,,,,
01/08/1991 00:00,East Midlands,48765,,,,,
01/09/1991 00:00,East Midlands,48765,,,,,
01/10/1991 00:00,East Midlands,47380,,,,,
01/11/1991 00:00,East Midlands,47380,,,,,
01/12/1991 00:00,East Midlands,47380,,,,,
01/01/1992 00:00,East Midlands,46139,,,,,
01/02/1992 00:00,East Midlands,46139,,,,,
01/03/1992 00:00,East Midlands,46139,,,,,
01/04/1992 00:00,East Midlands,45900,,,,,
01/05/1992 00:00,East Midlands,45900,,,,,
01/06/1992 00:00,East Midlands,45900,,,,,
01/07/1992 00:00,East Midlands,45328,,,,,
01/08/1992 00:00,East Midlands,45328,,,,,
01/09/1992 00:00,East Midlands,45328,,,,,
01/10/1992 00:00,East Midlands,42954,,,,,
01/11/1992 00:00,East Midlands,42954,,,,,
01/12/1992 00:00,East Midlands,42954,,,,,
01/01/1993 00:00,East Midlands,43833,,,,,
01/02/1993 00:00,East Midlands,43833,,,,,
01/03/1993 00:00,East Midlands,43833,,,,,
01/04/1993 00:00,East Midlands,44053,,,,,
01/05/1993 00:00,East Midlands,44053,,,,,
01/06/1993 00:00,East Midlands,44053,,,,,
01/07/1993 00:00,East Midlands,44141,,,,,
01/08/1993 00:00,East Midlands,44141,,,,,
01/09/1993 00:00,East Midlands,44141,,,,,
01/10/1993 00:00,East Midlands,43789,,,,,
01/11/1993 00:00,East Midlands,43789,,,,,
01/12/1993 00:00,East Midlands,43789,,,,,
01/01/1994 00:00,East Midlands,44801,,,,,
01/02/1994 00:00,East Midlands,44801,,,,,
01/03/1994 00:00,East Midlands,44801,,,,,
01/04/1994 00:00,East Midlands,44625,,,,,
01/05/1994 00:00,East Midlands,44625,,,,,
01/06/1994 00:00,East Midlands,44625,,,,,
01/07/1994 00:00,East Midlands,45548,,,,,
01/08/1994 00:00,East Midlands,45548,,,,,
01/09/1994 00:00,East Midlands,45548,,,,,
01/10/1994 00:00,East Midlands,44932,,,,,
01/11/1994 00:00,East Midlands,44932,,,,,
01/12/1994 00:00,East Midlands,44932,,,,,
01/01/1995 00:00,East Midlands,43856,3990,68249,40338,31587,28334
01/02/1995 00:00,East Midlands,44344,4211,67962,41144,32118,28925
01/03/1995 00:00,East Midlands,43701,5840,66996,40496,31717,28338
01/04/1995 00:00,East Midlands,44414,4892,68232,41126,32138,29207
01/05/1995 00:00,East Midlands,44177,5377,67409,41115,32004,29067
01/06/1995 00:00,East Midlands,43987,6283,67428,40864,31766,28952
01/07/1995 00:00,East Midlands,44331,5359,68777,40856,31943,28796
01/08/1995 00:00,East Midlands,44220,5656,68723,40815,31769,28387
01/09/1995 00:00,East Midlands,44075,5654,67877,40756,31885,28738
01/10/1995 00:00,East Midlands,43481,5163,67515,40326,31018,28315
01/11/1995 00:00,East Midlands,43300,5463,67129,40143,30940,28426
01/12/1995 00:00,East Midlands,43957,6006,67720,40886,31555,28427
01/01/1996 00:00,East Midlands,42965,3927,66858,39833,30645,27455
01/02/1996 00:00,East Midlands,42856,4278,66397,39889,30584,27362
01/03/1996 00:00,East Midlands,43515,5878,67413,40623,30930,27763
01/04/1996 00:00,East Midlands,44010,5358,68238,40703,31630,28280
01/05/1996 00:00,East Midlands,44033,6738,68116,40733,31734,28316
01/06/1996 00:00,East Midlands,44438,6477,68650,41246,31892,28947
01/07/1996 00:00,East Midlands,44850,7115,69953,41436,32079,28387
01/08/1996 00:00,East Midlands,45322,7657,70846,41758,32425,28817
01/09/1996 00:00,East Midlands,45198,6549,70494,41643,32433,28767
01/10/1996 00:00,East Midlands,44796,6964,70412,41397,31721,28137
01/11/1996 00:00,East Midlands,45534,7896,70800,42079,32658,29106
01/12/1996 00:00,East Midlands,45876,7206,71323,42520,32815,28970
01/01/1997 00:00,East Midlands,45041,5315,70332,41458,32337,28455
01/02/1997 00:00,East Midlands,45591,5338,71322,41984,32596,29061
01/03/1997 00:00,East Midlands,45952,6506,71733,42316,32967,29182
01/04/1997 00:00,East Midlands,46889,6275,73201,43351,33500,29405
01/05/1997 00:00,East Midlands,47201,7939,73637,43638,33778,29439
01/06/1997 00:00,East Midlands,47151,8167,73775,43443,33763,29395
01/07/1997 00:00,East Midlands,48344,8297,75839,44451,34651,29650
01/08/1997 00:00,East Midlands,48731,8282,76799,44848,34636,30129
01/09/1997 00:00,East Midlands,48531,7486,76380,44613,34603,30075
01/10/1997 00:00,East Midlands,48299,7983,75981,44460,34411,29804
01/11/1997 00:00,East Midlands,48922,6805,77293,45099,34618,29903
01/12/1997 00:00,East Midlands,48475,7166,76205,44753,34426,29970
01/01/1998 00:00,East Midlands,48889,4941,77677,44725,34683,29889
01/02/1998 00:00,East Midlands,48519,5219,76228,44656,34551,30466
01/03/1998 00:00,East Midlands,48667,6516,76450,44904,34626,29957
01/04/1998 00:00,East Midlands,50047,6658,78693,46127,35624,30723
01/05/1998 00:00,East Midlands,50394,7532,78919,46345,36133,31211
01/06/1998 00:00,East Midlands,50480,7671,79306,46321,36103,31625
01/07/1998 00:00,East Midlands,50996,8613,80833,46700,36226,31292
01/08/1998 00:00,East Midlands,51454,7502,81502,47097,36610,31569
01/09/1998 00:00,East Midlands,51133,6962,81089,46760,36350,31518
01/10/1998 00:00,East Midlands,50941,7609,80927,46687,35999,31599
01/11/1998 00:00,East Midlands,50718,7178,80540,46605,35734,31486
01/12/1998 00:00,East Midlands,51137,7522,80784,47101,36135,31974
01/01/1999 00:00,East Midlands,51095,4928,81189,46965,35990,31441
01/02/1999 00:00,East Midlands,50697,5227,80039,46584,35969,31836
01/03/1999 00:00,East Midlands,51569,7191,81354,47462,36536,32489
01/04/1999 00:00,East Midlands,53383,7866,83777,49091,38209,33087
01/05/1999 00:00,East Midlands,52953,7922,83261,48706,37762,33033
01/06/1999 00:00,East Midlands,53224,8327,83755,48850,38036,33095
01/07/1999 00:00,East Midlands,54467,10032,86381,49693,38848,33528
01/08/1999 00:00,East Midlands,55019,9020,87120,50249,39262,33964
01/09/1999 00:00,East Midlands,55102,8505,87773,50224,39067,34258
01/10/1999 00:00,East Midlands,55329,9313,87853,50702,39081,34751
01/11/1999 00:00,East Midlands,56135,8848,88819,51421,39872,35216
01/12/1999 00:00,East Midlands,56197,8818,88702,51395,40083,35691
01/01/2000 00:00,East Midlands,55927,5721,89529,51024,39359,34520
01/02/2000 00:00,East Midlands,56403,6261,89808,51437,39941,35058
01/03/2000 00:00,East Midlands,57032,8474,90210,52347,40427,35250
01/04/2000 00:00,East Midlands,58632,7878,92417,53596,41816,37153
01/05/2000 00:00,East Midlands,59153,8361,93971,54183,41718,37253
01/06/2000 00:00,East Midlands,60111,9862,95085,55033,42584,38273
01/07/2000 00:00,East Midlands,61121,8508,97849,55843,42928,37797
01/08/2000 00:00,East Midlands,61680,8372,99113,56382,43003,38858
01/09/2000 00:00,East Midlands,62474,8209,100485,56845,43713,39607
01/10/2000 00:00,East Midlands,61596,7481,98840,56491,42873,38607
01/11/2000 00:00,East Midlands,62213,7459,100411,56767,43185,39567
01/12/2000 00:00,East Midlands,62818,8249,100216,57548,43939,40538
01/01/2001 00:00,East Midlands,63289,5592,101744,57669,44279,39785
01/02/2001 00:00,East Midlands,63166,5943,100997,57653,44298,40271
01/03/2001 00:00,East Midlands,63484,8005,100833,58085,44748,40444
01/04/2001 00:00,East Midlands,65454,7885,104797,59484,46062,41744
01/05/2001 00:00,East Midlands,66479,8894,105377,60750,46970,42776
01/06/2001 00:00,East Midlands,67437,10185,106966,61647,47505,43934
01/07/2001 00:00,East Midlands,68172,10046,108848,62166,47982,43203
01/08/2001 00:00,East Midlands,69510,11282,111462,63176,48795,44499
01/09/2001 00:00,East Midlands,69944,8922,112139,63385,49210,45199
01/10/2001 00:00,East Midlands,70614,9727,112899,64461,49497,45144
01/11/2001 00:00,East Midlands,71633,10202,114107,65498,50252,46301
01/12/2001 00:00,East Midlands,72584,8767,115009,66281,51014,48863
01/01/2002 00:00,East Midlands,72490,6356,116297,66145,50558,46809
01/02/2002 00:00,East Midlands,73616,6914,117032,66820,52050,48612
01/03/2002 00:00,East Midlands,75390,9778,118952,69006,53215,50017
01/04/2002 00:00,East Midlands,77115,9215,122265,70299,54400,51039
01/05/2002 00:00,East Midlands,79580,12191,124960,72933,56390,52920
01/06/2002 00:00,East Midlands,81405,9445,127873,74231,57948,54473
01/07/2002 00:00,East Midlands,84923,10879,134787,77378,60006,55335
01/08/2002 00:00,East Midlands,87682,11055,138208,80058,62171,58020
01/09/2002 00:00,East Midlands,88089,8991,139005,80587,62225,58335
01/10/2002 00:00,East Midlands,90417,9320,143392,82957,63390,59174
01/11/2002 00:00,East Midlands,93355,10088,148213,85324,65574,61659
01/12/2002 00:00,East Midlands,94539,9098,147390,87203,66921,63684
01/01/2003 00:00,East Midlands,96421,6889,151659,88023,68481,64250
01/02/2003 00:00,East Midlands,98583,6930,154761,90666,69623,65332
01/03/2003 00:00,East Midlands,97755,7381,152722,89620,69565,65594
01/04/2003 00:00,East Midlands,102519,7506,159904,94468,72768,68093
01/05/2003 00:00,East Midlands,104649,8273,163359,96414,74278,69149
01/06/2003 00:00,East Midlands,105524,8773,163962,97163,75148,71111
01/07/2003 00:00,East Midlands,107510,9126,166785,99368,76660,70538
01/08/2003 00:00,East Midlands,110345,9809,170425,101880,79159,72617
01/09/2003 00:00,East Midlands,110328,9234,170283,101827,79280,72374
01/10/2003 00:00,East Midlands,112093,10458,173115,103594,80376,73458
01/11/2003 00:00,East Midlands,113359,9623,174938,105015,81200,73843
01/12/2003 00:00,East Midlands,113647,10239,173105,105266,82485,75252
01/01/2004 00:00,East Midlands,114984,7314,176812,106167,83005,75085
01/02/2004 00:00,East Midlands,115780,7473,176356,107039,84149,76211
01/03/2004 00:00,East Midlands,116747,8770,177744,107627,85153,76949
01/04/2004 00:00,East Midlands,121017,10531,181299,112360,89161,79339
01/05/2004 00:00,East Midlands,123757,9563,184919,114611,91636,81416
01/06/2004 00:00,East Midlands,126096,10503,188481,116890,92925,84148
01/07/2004 00:00,East Midlands,128683,11266,191994,119916,95110,83219
01/08/2004 00:00,East Midlands,131101,9424,196066,121733,96913,85343
01/09/2004 00:00,East Midlands,132057,7945,197871,122202,97704,86401
01/10/2004 00:00,East Midlands,131798,7600,196755,122256,97342,87319
01/11/2004 00:00,East Midlands,133418,6881,199872,123400,98678,87714
01/12/2004 00:00,East Midlands,132658,6958,197160,122625,98713,88419
01/01/2005 00:00,East Midlands,130266,4327,194439,120230,96638,86923
01/02/2005 00:00,East Midlands,131704,4790,195354,122344,97753,87179
01/03/2005 00:00,East Midlands,132038,5901,195614,122397,98391,87292
01/04/2005 00:00,East Midlands,133495,7088,196539,124239,99839,87477
01/05/2005 00:00,East Midlands,135007,6890,200389,124967,100704,88879
01/06/2005 00:00,East Midlands,134528,7885,197140,124649,101346,89002
01/07/2005 00:00,East Midlands,136194,8444,200871,126652,101924,88750
01/08/2005 00:00,East Midlands,137235,8319,203803,126608,102793,90088
01/09/2005 00:00,East Midlands,136141,8473,201576,125765,102268,88824
01/10/2005 00:00,East Midlands,137315,7681,201716,127048,103292,91136
01/11/2005 00:00,East Midlands,137311,7772,202918,126890,103147,90097
01/12/2005 00:00,East Midlands,137021,8951,199592,126369,103809,92669
01/01/2006 00:00,East Midlands,135237,5978,199926,124934,101867,87808
01/02/2006 00:00,East Midlands,135594,6405,198631,125208,102437,90122
01/03/2006 00:00,East Midlands,136176,8741,200240,125887,102844,89015
01/04/2006 00:00,East Midlands,140034,7912,204735,129540,106078,92162
01/05/2006 00:00,East Midlands,139736,8881,205213,129205,105448,91921
01/06/2006 00:00,East Midlands,140998,10659,204823,130690,107249,92814
01/07/2006 00:00,East Midlands,143553,9425,210168,132476,109332,93230
01/08/2006 00:00,East Midlands,144201,10183,212369,133285,109307,92650
01/09/2006 00:00,East Midlands,142806,9765,209892,131916,108204,92754
01/10/2006 00:00,East Midlands,144280,9446,212382,133250,109305,93349
01/11/2006 00:00,East Midlands,144542,9804,212589,133835,109595,92542
01/12/2006 00:00,East Midlands,146212,10413,212339,135392,111716,95251
01/01/2007 00:00,East Midlands,145749,7037,213261,134612,111162,94077
01/02/2007 00:00,East Midlands,146373,7125,214383,135305,110910,95915
01/03/2007 00:00,East Midlands,146938,9116,215417,135813,111974,94214
01/04/2007 00:00,East Midlands,148340,8170,216493,136872,113653,95502
01/05/2007 00:00,East Midlands,148733,8914,216716,137203,113678,97149
01/06/2007 00:00,East Midlands,150425,10668,219336,138661,115314,97341
01/07/2007 00:00,East Midlands,152049,9522,223513,139874,116231,97461
01/08/2007 00:00,East Midlands,153128,10470,225720,141120,116933,96890
01/09/2007 00:00,East Midlands,153623,8229,226661,141457,116989,98131
01/10/2007 00:00,East Midlands,151721,8177,223379,139503,115801,97445
01/11/2007 00:00,East Midlands,152106,8697,225021,140028,115495,97336
01/12/2007 00:00,East Midlands,151415,7083,222448,139234,115526,98034
01/01/2008 00:00,East Midlands,147391,4705,217518,135157,112497,94953
01/02/2008 00:00,East Midlands,147361,5182,217300,135723,112111,94547
01/03/2008 00:00,East Midlands,146597,4967,215214,135377,112208,92783
01/04/2008 00:00,East Midlands,146797,5310,217732,134728,112202,92454
01/05/2008 00:00,East Midlands,146487,5595,215039,135390,111822,93175
01/06/2008 00:00,East Midlands,145927,5020,214378,134519,111783,92551
01/07/2008 00:00,East Midlands,145373,4420,214803,134151,110832,91482
01/08/2008 00:00,East Midlands,140774,4110,208369,129709,107162,89000
01/09/2008 00:00,East Midlands,137306,3565,205775,125932,104057,86088
01/10/2008 00:00,East Midlands,134959,3962,200354,124261,102471,85414
01/11/2008 00:00,East Midlands,129901,3224,192718,120065,98282,82074
01/12/2008 00:00,East Midlands,129828,3700,193248,119416,98834,81180
01/01/2009 00:00,East Midlands,126834,2245,190263,116217,95691,80600
